,id,goal
2347,781de2b0-87a6-4f6a-a5b6-f8569a82cc81,No
2402,82a85628-1308-4058-90e9-38d8f3844294,No
2434,ad1057d5-5d59-4da7-9703-fa182e887118,No
2807,19b4f2c5-9610-4a9f-acb7-213177945404,No
1680,35213c72-255d-42c4-a85c-24d098ec6cb6,No
2868,3389baa6-f301-453b-9906-1b34cc122abf,No
1906,224863c7-5527-422c-a18e-c53c91f47a1a,No
3241,89cac8bb-7635-40c3-9733-a8e1fc70e1fb,No
3723,057b76d5-8ff8-42a9-9fc1-002ac9127622,No
1304,9e8aa70b-b8af-4809-b3f5-74b72ac5b85b,No
1438,afd872da-d3ce-4ca8-806e-5aaef0bbb7b7,No
2308,e2fd6559-9ab1-4120-b7ba-066ba791ecb2,No
1505,e7e0c08a-e7fb-4b55-8733-d6013b679e9c,Yes
703,4be974c5-ce3f-41d4-8cd1-be28a81bf605,No
1708,99fa8c5e-44c8-4d53-9eb9-f32664b941aa,No
1713,a2a94585-44c3-4298-bb30-f01f03ac2610,No
3098,cce3f528-7d03-4f92-bfea-6482c0c01b40,No
2520,6743f414-f0f2-439e-94a5-08a64cb31fec,No
2524,fd939a1a-a6ce-4e71-824f-ced91f40fe60,No
671,edc3da7d-843f-4ef4-b460-f7b10afe2c17,No
1009,e628b806-7901-4c2d-a4a4-88a8073fecf8,No
1659,0dd7bca9-0051-4965-80d3-2459958db003,No
3607,1ddeb069-0ef0-46a7-b1a5-3c5007b7394b,No
3617,b1889876-e82a-4694-a078-9542445ae195,No
2471,532f1ca5-5a96-437d-ba80-de839f63c1b9,Yes
279,454b6c0a-d829-4cbc-9fe5-0754958caf1a,No
730,96d2b790-fe98-4fc6-8b08-969295eb692f,No
737,af005997-5107-4524-a862-d8d889630850,No
949,4f518fee-c96d-40f2-b4a2-6954922daa5e,No
2794,d1398659-4892-4e98-a824-e5598ab8cc28,No
2334,b65f645c-d509-42ea-8ee7-058e7a0668b8,Yes
2154,3499f278-4ad0-4a0f-98b8-dd6579fae6a8,No
2903,8d7ed5a7-2de0-472c-b9c9-659c78d6c5ad,Yes
1411,5204a2fd-ac58-4f1a-9521-cec8e1945eea,No
1413,eeaf5091-c12a-43dc-a2e2-4818bc75007a,No
1618,c2ca2186-3e1e-4ff0-ae5c-aea29bc9aa21,No
1622,70ba272d-a8bf-4ed4-9afd-ec28cf5e9e6e,No
2898,9e1a45a4-7ad8-4186-97b8-bd1e34a822f9,No
3908,392af30a-b779-4617-b53b-3c71b46187b4,No
4294,0f339d5d-f327-48b2-b38a-76b174761021,No
1645,4e037edf-bcd0-4010-aac9-6318f93a5a18,Yes
2753,049ef80a-4eab-49f2-b66f-1729dbb70897,Yes
260,fa577b0f-6521-4276-9cb6-895d3e386fe1,No
641,a298081b-0981-48a7-800e-b625ae0ced3d,No
647,85f1575e-9fc0-404c-a5f3-7404df99b8cb,No
1734,e0e3070c-fe29-4b3b-8e40-4f7479dbdd2a,No
2273,196e6443-403c-42ed-b65e-160ae92ad11f,No
2324,f4afeef4-f861-4d5f-a1b6-9de422c32433,No
2577,8a1a6db1-5f31-4f25-8db0-99bca7764742,No
3220,b9fdb564-8c1f-4717-8552-9d552c9e7dfb,No
2229,d4e7423e-0750-440d-b925-0d60164b8a0d,No
705,10555996-3161-4ebd-b154-61ed4d77d20e,No
974,43e5da0a-d184-4846-acf1-1148f6cb6ddc,No
1393,5c67c92f-9543-4748-8c9c-0ffb45f0efc8,No
2674,4d1eeb31-0c2e-4c7a-a1c6-162d95de6266,No
1569,0f27dc53-9318-40bb-aff9-d1a5fec8d7dc,Yes
113,452965d0-46ef-4d01-bd70-e5e336cd4386,No
788,b50dd8a1-0639-4903-8fb2-0c762a28f712,No
1476,9ea2550d-0443-4d1b-b65b-faa023c622ce,No
2700,a2436660-dd9d-464a-b5eb-87a73e71c5e3,No
3078,2a82fc2f-af77-4adb-a251-d9379dadec62,Yes
317,b3498bca-1153-4a7c-8dc1-b65415356526,No
698,633eb34c-ccbb-402a-b0eb-54da9a5016ce,No
1759,c1112ea0-746c-470f-8f1a-a14a06ffcc07,No
3074,8cba0e0d-ef87-469d-92a4-e56167807a62,No
1425,76162c25-fe98-447c-ac5c-5d842a9dfab7,Yes
1625,a44a830f-c406-4ea0-a03d-40e5c02ff615,No
1758,3028dff4-502b-413c-85cf-f87016f1ecb7,No
2143,cb01fbf3-3afa-4a25-a3e0-0fd4c1906087,No
2560,93082261-3797-406e-a10f-512333d6f28c,No
2882,f5845586-f919-487a-9b7c-7e3e1fd76481,No
258,be1cc0f2-c1a0-4e92-a250-a7cf98eaf932,No
3074,dca342ae-cf36-4b72-8cd5-6cf3bfb761e6,No
3679,584d1e06-04e4-40ec-8a90-65ab98a9840d,No
2668,5e0b548f-9f20-4478-8fd0-bf24dcbde4ca,Yes
1705,3f2797e0-4349-4ea6-9929-74cda086cc6a,No
2407,cb9974b4-b95c-47cb-8645-4731fb5bfcbc,No
308,ce170c29-1b2f-4d04-a07f-c3658bbd5295,No
706,5a6bc689-e907-44c4-bf8a-4dca3534a633,No
753,e511a17b-2a63-4396-a647-af54cf93c646,No
1313,f4c8129a-b06f-4907-9e45-1febc7c04d17,No
1341,9113fabf-ef31-48f7-9c0a-f6a7ee0cbbcd,No
1585,cf7ec9b7-c229-4159-94b2-47267f23b7a6,No
349,d1b88074-1869-4be5-a95a-35cdbdfc3ae6,No
560,74749590-470a-4694-954d-f9f859c4c4b7,No
566,2e8f2e17-96d5-421e-85c5-a544c0949a61,No
706,164a3c1f-fe75-4ba9-b947-fc769405a30b,No
1469,12c0d251-fdb8-4db6-b06d-9c9d38c7d832,No
689,71f7b029-703c-4aee-bf85-05533ecc2977,No
1228,ce2fb2a5-747b-4d22-966f-6b3f826992b1,No
3094,9662754a-3187-4d17-ad2b-237d3bf00425,No
3379,6da3d9ab-29c4-46ed-a8f3-f822e914f31e,No
2265,6b6e7a7d-fd84-4479-a8bf-b1d4a5e3a672,No
2272,995b0c25-8889-4e5c-aec2-6bf30d03d55f,No
945,cb7a3df5-023f-48a8-b643-b6b9154e29ee,Yes
2352,c801f03f-da5f-45bb-a502-767f23da9d89,Yes
436,bac2c2ba-dbe0-4cfd-abfa-802313f745e2,No
878,88fac77d-cab6-4b37-8ac8-ec076f3d27a4,No
889,a25f0aa5-2d38-40fd-b75b-31996725193f,No
1876,f8063b3c-1e3b-46ea-aee7-1c8572ea25da,No
2238,f51372ca-8011-4814-aec8-96753adf55a2,No
1041,23773aef-e258-4abe-89ee-d68a94bd8a29,Yes
1031,9dd76134-a557-4f91-b6ac-e494d869b0ae,No
1037,0c3643b7-1c1d-431f-9bcd-bb39b6af4fcd,No
21,a5066727-3f0e-4dda-a692-34b3601e72ed,No
1261,106f0e4a-f765-48fe-9cf6-9ec08457ac6b,No
1947,7895155b-862f-45a4-befa-911934903481,No
3649,6c3f2679-510d-444f-b54e-b62e8165e2a4,No
1293,2f28f27f-c52d-40c6-9b51-b76457c22f0f,No
2596,4edaff65-de62-4d25-9dec-7106d63d2da2,No
3090,3f96c698-86df-442c-984d-fbcadf5c9725,No
3094,a7d4fde3-610d-48ce-a711-9411f30fd09e,No
1683,07a598ee-8671-4cf7-9718-6bc0354719a4,No
2153,282ec290-9686-4d62-9ea6-4a5313a99687,No
2167,3b3cc352-cdb7-4e9d-a686-750633ccb7fb,No
3287,cda8b652-09c6-4eb5-8d14-b953b173ec9c,No
3292,03b1e9f7-a22e-44eb-a0d1-ddbc54e53de6,No
689,e10792de-07f3-405f-adb8-b4a3ad42e5df,No
909,de9cbaf1-a8d5-4ae5-97ce-f820fa91787c,No
1758,319a8408-3cce-4dde-b6db-6d82f270de21,No
1764,223af2e6-dcb0-4028-878e-908af4aa3eb2,No
3019,f1526194-c785-4bb7-b8cd-115ecc1d3914,No
228,8af59f2d-2d4e-436b-be10-3733d22e5cca,No
1629,97dc54f6-dc16-4817-832e-70cfdba97c6d,No
1729,e04698d1-4747-413e-8499-093cbcfe2195,No
1805,cc1303d5-b5db-4611-8144-b1807bd1421a,No
2905,f03dd143-9d80-4eae-9f8c-458dd738e1e6,No
317,47face0d-35d8-476d-8ae7-607c19bddadc,Yes
363,1fb97115-2087-499c-8b65-5c75192208cb,No
1080,df8bc112-14b6-4f7f-bcaf-1bb3f5277b33,No
1256,ed48289d-270b-4ca6-9301-d3aefe0a5820,No
1260,96603df3-8d0b-4a03-98ab-fbf9d229ddd7,No
678,8c4feeda-1824-4c63-8f61-5b5fdec471b7,No
1323,b2ab9260-7ab0-42c3-9f09-4853176d413d,No
3542,9f8b615c-0bb7-4af6-8ec2-26ad17e828d4,No
1778,9baf2f35-2955-462a-b309-4215f58d0ad8,No
936,71dd3bd3-e063-47a6-b04b-1e7887b75225,No
1677,3b4ae986-bf80-4ffd-93da-ae4537de6602,No
2091,d698aa6f-f0e8-46c4-be65-2577a40aa3fc,No
2092,9592a937-73e6-42dc-b950-3773befaffbe,No
2142,8474f0d8-1295-46b1-8870-74403703691f,No
952,17156bd9-b990-4635-a6e4-7cde017465c5,No
958,047b4aa8-e19d-4acd-bc24-606b10be72e9,No
1732,67c7dde2-105a-49ec-b811-60290108c695,No
1804,b28136f9-460e-4e10-b67b-00419951c67a,No
403,a8bbcef4-b8fa-47bc-8f0d-74007093e376,No
731,af03bc5d-250c-4367-aad1-7cbd4c1b28a8,No
2888,bebaef91-ad27-446b-97f4-a62658177224,No
2966,63555ff6-7e95-4d47-9108-a3f19774dae5,No
800,7e90b6c7-c161-4f98-a190-2df99f036b3a,No
2467,48d11f9a-c3f9-43d9-9716-57de7562212c,No
3022,82b88991-c78e-4891-89dd-4a40bfdbd173,No
2202,9550bd63-68c0-4873-b35f-d6c1e10e2a92,No
2510,01479ac7-44ef-48d3-95ba-82f5ab049319,No
2672,4bb5a509-56ea-4c1d-97eb-22e82c0b03a7,No
3880,038a5b90-ef60-4a49-a247-fa64d3843ef1,No
1704,77c2cbf9-cd86-40f4-a225-896e55d865f6,No
1846,4750329d-56b6-45ab-9d87-94fdbc608355,No
2384,a93f92f4-84a3-44c0-b482-c7b7f023f3cb,No
2852,a7e47442-6f15-4753-978c-6b117611a987,No
2970,db0f55f1-089f-435f-9065-2b96c0a47aa2,No
1396,b70841d8-d3d3-40de-a009-58a8309e3ba2,No
3119,5f1b13a1-f49c-41a6-9040-2c7db303d427,No
3619,0b0970d0-4cfa-4f0c-aff3-210cb296226a,No
231,9fb21c0b-b5c6-4705-bdad-a64a18f091f8,No
660,b9931813-d693-41b3-9bb3-2763ff5b982f,No
686,d23eec9f-0547-44b4-9c0d-9e9204f1fe11,No
2772,9c6fc90b-b275-485b-9c96-41e971f06fd6,No
2792,c47ddef4-744b-4b2a-afce-4c37957bf3e5,No
918,3eaa2596-c7e0-4162-ba37-f0ffc441eb10,No
2736,40dbf436-764f-4ba6-b449-99253fe3f46f,No
2326,85785d58-a8cc-48f5-af95-e2906987cee2,Yes
1347,f2245f46-2b2b-409d-8035-258d9f679734,No
1765,df1c6f73-7590-475c-8473-eeec3a7f3dde,No
2765,26718298-5f5b-4ad3-9850-f6453e19c921,No
2873,bef43cb0-95bf-4028-b3c2-4bc0e4c623ba,No
3248,96b8d860-9aa0-46cf-b54b-950685b53a34,No
2421,ceef6e2f-1528-43ed-87e6-0ebb2ca3c6af,Yes
931,173b55f3-207e-4358-83b8-f0589d2846fc,No
1427,0c812aef-5642-4e96-aaf7-09d0657d15ad,No
1430,9cd554c2-abae-49fd-8803-e09caf388ecb,No
2048,4da36e88-f8c9-48fb-9022-bda55ba4aeca,No
2788,03c49f20-5569-4c7c-a937-c2a0bad49a43,No
154,7c03c707-5c3e-4cbf-a617-b4030543a797,No
696,83b98b58-61b7-4827-9391-c4285ff22d26,No
728,cdb1e934-5241-4c75-8d8e-8e1934dd037e,No
1052,a2f30090-ccac-42f8-81e3-1f223d42fab6,No
1055,9b70e32e-1fdf-448e-b2d1-5fd6e6007d5b,No
1671,7ac1de20-6896-443c-bf98-b75455b526c4,No
2962,cd0887c8-24e3-46bd-a823-0400035d3072,No
2082,9f7fcee0-d0f5-4d35-9d03-d10c75664b9f,No
655,bf826747-ba2b-4c86-9374-3841392916fc,No
667,4d2fc84b-a90a-43a9-948f-f5c58f88e658,No
3259,6f5df405-9e23-4e66-a6da-91ca84fc7e66,Yes
1154,45e149b2-e1fb-4c48-8f08-275af4ac50e3,No
1159,53af9c81-21e8-464e-aa22-8adf277dfa76,No
1620,125009d6-8ad9-43c0-bbb9-c57685e10eb7,No
2280,04146d25-eaf2-42b6-ad34-08173d5bafa0,No
3002,d7432253-d3a7-4999-a899-a14a9479a1d6,No
3619,9c145eef-0728-4e27-8f69-919967bcd61e,No
3623,aea7ebe2-5677-4b06-8d23-b16cebe62874,No
1382,cd18c2d4-7a50-4b11-8015-8cac933a86af,No
2555,e803a309-7e73-4696-a818-5bf5f01b52e7,No
3492,d45bffb5-2453-47bf-a1f6-7b7af346d4e5,No
1746,450be110-ef6c-4837-a028-760643e2ead1,No
1763,3ab2e6b1-ce00-45f1-8028-d7d1786a408d,No
380,5ae715a1-9a1f-40b5-a8fd-707cf35e11a0,No
622,d2fbc9ed-d90a-4913-ae3b-acb41a5bb224,No
1438,1344542e-d7f0-4d88-98a0-6b1cbec1a56d,No
2761,3773c19d-a6d2-437a-bd3c-2b06753b89fb,No
3529,7b5bc820-4fde-440c-a1bf-f97ab40e3de0,No
1316,dec5aba9-42ce-4417-b140-8953fb37d0ac,Yes
2651,63c45c65-8042-43de-b2b0-e502b31bc3c8,No
3197,540936f7-831c-4187-a96c-66efdbdaa176,No
3335,aad91668-ae6e-43c8-95be-c8a1bd327d3c,No
3500,1afe0290-95d7-49b3-8581-ae747a8ed06d,No
1941,27502327-aac9-44d1-a2e7-1bf83541f159,No
3501,c01ae216-003d-4a8e-8297-20a01ba5b313,No
601,7c9d018c-3924-4233-a8f7-472c8d3e53b8,No
1625,f09a744d-2bde-4002-bac5-7a9016ea3a92,No
2018,3e825c4d-96af-4375-b4fc-11559d86ff15,No
2797,00465151-4b35-4bec-af1d-6663c9e86503,No
2803,6fa353f6-9611-4fa0-a4e3-aba1afddb112,No
2469,8586d8b6-6cf0-43ca-a332-81c1260d2db4,No
2762,9024c544-2be9-4b80-9d8e-2b91c6efb87b,No
1488,796ff7e4-4076-4501-b11b-f8a269b1a301,Yes
1463,39cfd525-419b-473d-9a8b-2a0720a35e03,No
1481,51aae6b3-b1a6-4211-ba1b-d8ad57e09de1,No
2537,de51cdf8-dc69-411c-8abe-abb20cd3c2ac,No
2582,d4879d73-bed8-41a1-b260-d5284c9bdf0a,No
2857,bf37e5bd-7adf-4899-8333-139707650402,No
3099,9f1c313c-1cfd-418f-94e3-9c9cf0078fc6,No
954,eb2a512d-77b3-46c9-ba29-cedf42e3224d,No
2608,4050eeb9-73bd-4f15-afaa-bec1058a00e9,No
262,777935f8-e983-415b-8960-3f026ed776ba,No
1264,542926e5-6795-4bd8-adf2-39cee6af203d,No
1268,129f2ab5-69f9-44f9-9f77-802226647137,No
227,1930c495-3081-4f3f-8cef-c070d064502e,Yes
243,c79a8314-bd53-4fbc-ae1d-9172295b387d,No
247,e970f3e3-187b-4017-aef3-d4960291320d,No
655,34e24d8b-3e02-4723-adcb-a66dc6965f55,No
659,a0bb8624-f63e-4d03-832e-40afa042f560,No
1054,45ec2886-5ac9-4c3e-bbe9-6693bdb69d8c,No
2284,0d697958-2b0c-445d-8a33-a46130c6ae65,No
786,81a2ee95-e6af-4815-97dc-d5a292f6d1f2,No
3031,5e00a751-47d3-48e0-a6c5-ec557488b1e8,No
443,cc51b30a-a2f0-4eb7-bf46-9beddba729cc,No
1841,fb752f4f-7584-44a6-9337-45676939887e,No
2198,18edd639-4b25-4f2f-8e0f-06f8aee82e16,No
2383,753fcf90-682b-492f-a240-df4de9793b50,No
2394,6a1bce7e-b351-4141-be8b-5e88559bc6bf,No
2431,664071e1-5188-48b5-b6ee-ddbd6ec36e5d,No
2509,aecc08a7-ac1e-4082-a914-428b676f9b90,No
2015,c5957bce-f00a-493d-9529-dbc3fa6ee506,Yes
1434,0a65f3f0-c58a-454e-b16c-6eba0006abcf,No
1507,9bae88bd-3f38-4514-9fb3-f17ed964ff3f,No
1784,0be7feac-190f-4e20-a48c-37f79e9301df,No
2410,e0d7aa21-f64b-443f-b376-577999a410a9,No
2442,5421a0a6-3e1c-466b-99c3-62ddfd5796c9,No
2674,9f186e7b-e65e-46df-97eb-8b82bca69ae9,No
2908,4058674f-65f5-4cd3-ac54-c377ae745f70,No
3017,7a86d00a-630e-4994-bf98-f24ea29af86c,No
2034,1061e36c-f787-4847-9437-32806d995e37,No
2293,3f830217-2ce9-405d-8208-11efa25c1dfd,No
3181,b639189a-d3da-4316-ba3a-a408ff911d73,No
3472,8504fc44-1916-4c83-8c82-0588d155fa48,No
3646,1c25d248-19bf-4d0d-8809-120a0ff3eb5a,No
3890,59f50623-dadd-4dba-91fd-4223f48da99e,No
2584,7f285cd3-1ef2-40d7-a7fa-18998a514ae2,No
3064,8c042e01-7cf7-4a87-b0f3-cb2f602db743,No
3860,4f73e463-5ece-4205-96e8-0ebafd892d73,Yes
1239,35df5f3d-0440-42fa-8e94-393a63ea842b,No
2495,ef98d4a3-4d17-4cc0-8a8f-6d210ac1c998,No
2560,527e1eef-93bd-4ea5-ae9d-efc2f0d424ad,No
3821,778590d4-d68e-4719-960c-025e3f372cd2,No
3857,8035d4c6-6b38-4428-bb3c-e969904a255a,No
330,8c2132aa-1f82-4aa6-87d7-27719fcc4a35,No
516,6f929715-20a8-48d7-8a1d-8da7efd380c6,No
522,245a3c18-6fe4-4234-923c-82120982a977,No
613,9a552f80-2efe-430e-bc3e-fe2e8e41c3b9,No
1690,5627e50a-4c1c-467d-bbc1-a13aa8dad9f8,No
232,4ea66969-e882-4679-a7e3-b2265db72866,No
304,c133ff6b-90d3-482a-a20c-ea7e8ca29410,No
982,92c43fd1-84c9-424c-8026-a496e23e0eba,No
1905,cdc090aa-9e9a-4302-bbfa-5e66d58a890e,No
1576,6fe956b7-9bec-475b-90b5-38e68216dfd9,Yes
453,8ca439f2-ff5e-43a9-8ee9-1ea14cf3660a,No
906,341b106a-f416-4762-bc2f-6dccfb7249a6,No
1911,d5db19d0-a194-4c35-b75b-6dd150c149f2,No
222,85173c38-4edb-4528-af93-088c4a5cb9d0,No
552,4470cc44-63c1-41ff-8abb-423bf1c1cf65,No
555,e3a3e87e-9810-48d3-80dd-b18784fd909d,No
1981,c7fc11e9-6e37-4bf0-8c34-1a08107cb847,No
100,4501a23b-2e83-4ecb-b3a2-8a60dc5c57db,Yes
1386,5170f1ea-8311-4036-b954-9a3951055dcf,No
1694,4ccd06e3-fc5f-429b-a275-d3d829c6f9b7,No
47,e2b77b8f-6b9b-45b2-9e17-287d14364626,No
492,3110fb33-33d2-4649-8fd0-f5f7ee74b089,No
841,49c361e4-d88d-4900-9e97-4cc30efc56b6,No
1617,c5c089c2-bf30-426f-99d7-229d63bb8231,No
1387,f8596f85-046c-4dac-92b9-2ceb40079895,No
1619,6f7493d4-d8f9-4b0d-bb60-b3cbe1d6bcfb,No
3380,f2f76dd3-3a9b-4258-9bd7-0e2745a28a8f,No
457,aef4cb40-3c35-4d06-aff8-aca8e3e8e5b2,No
1340,e9ac043c-0a53-4c6b-99fc-90675d39af9f,No
3028,a027e221-9a18-423e-a09e-c1057d8daa4e,No
2297,747795d7-3bdd-4774-bae5-f803cc711789,No
2861,f5296387-1c75-45de-a53d-1597005adf78,No
3531,4e598084-cfc7-4ff3-bfbe-9e5cfc6cd59d,No
263,2e8c85c2-e7a4-4ed1-8058-b011f62f924b,No
634,6ef45201-ded1-4739-a452-6e50687400f6,No
1621,a97e6d0f-ecc6-43fa-8994-719eb6fb059f,No
332,cf2d176a-7acf-4d6d-b21a-ed8f62850933,No
1142,f5705971-bd44-460e-9b84-1616fc79e2d1,No
2045,6dfaf812-e302-4540-a669-c0e87fbaa3e3,No
2148,e8ceea9d-da0a-4e14-ad06-ccee7f008eaa,No
2657,ae3c432a-d511-4554-9ee9-a1ae563f457d,No
152,e93c5447-8a6b-4d88-94c4-47d0ae8883ac,No
1499,d2196423-7142-4a01-b5a0-5cd93df4a0f1,No
1667,235e46aa-6438-490f-91d3-f59f3767054d,No
2015,9dbe7f2f-efdf-4810-bbfd-01bcfee255dd,No
2025,7d563f06-48fa-4047-aaa4-0547574d33b3,No
3438,bac971e8-2807-4194-a203-2b0c38e6c01e,No
3604,ad53b961-2741-4aaa-9e12-745b4fed1633,No
3767,612f2acf-068e-42f9-8315-60a55f5cc8ca,No
4164,8bfa4546-2c87-4c03-aea4-8b3937003603,No
4168,c723b959-3169-419b-80de-5bbf971230eb,No
2272,aeef15a0-b153-4aca-91e6-c6e83c1530bd,No
2285,3cb38e1b-9bf4-4f05-8970-7a0fc0e388a9,No
2357,00ec6610-26c0-4c9f-b2bd-cf5b38a60279,No
3541,c673d328-16e7-4b64-9528-e5a08bd3a6ea,No
3854,fb3fe102-ba2e-4774-9e34-7bfb0afb5050,No
3857,a9746ed9-01df-4831-8d85-7e2d0dca53be,No
76,6b4e401e-530a-4c7a-8200-4fdc4f4d97c2,No
1507,ce042153-dc78-42df-b9d0-56b78146c7f7,No
1832,d9f503e2-b4f6-4bc9-b2d5-73fec93f0289,No
2602,434291d1-c77c-4d12-b498-f367e4aed01f,No
111,8aa5a7af-4400-406f-ac4e-4c1b1add09cc,No
294,da284c63-4269-484c-b8d0-9d7c6c06c886,No
1132,19e8226b-1092-4cf0-80b2-02984733a62a,No
2263,7d8c7423-b124-4bd0-b4c4-544953fa88e7,No
2268,2f7d36c0-a46e-45d6-b1a8-fbdcf73a9d85,No
2350,4018ad47-a38a-4ef5-a513-becdbbaa7a11,No
2638,f2d2b891-0840-480a-b2a3-cdb53b9330b8,No
3271,27c9e126-7cf1-43e8-9d10-574347418d4d,No
3276,ac30eb23-24a0-4684-8626-40c970835a58,No
1769,13e33f22-e065-421b-b363-8537fc0a468e,Yes
921,7b6d576f-0a5e-40a8-bbf3-a40fb4e121b5,No
1053,28389138-e124-49fe-994f-1433ce7b52d8,No
1064,10d1ca1f-7b33-4053-b6fa-1b9600f48d9d,No
1182,21b1daab-251d-4bde-99bc-8a25ab194f9d,No
1192,cdd7a01a-3387-4b96-bf28-3f539f0cf566,No
3042,8c5bbfb1-7cd2-4b2a-9abc-10099d5feb2a,No
3117,2a72cb5a-0e9a-41d3-868a-e03aea485f28,No
161,b58bb8df-cb62-4d01-a672-23bec135ee9a,No
542,cf73161a-4262-46da-93e8-611cb45e3d3d,No
551,428362a2-ed66-4543-8c25-f2b4ba872269,No
992,75abd85f-da81-454f-adf9-3e8e91e2db14,No
1883,ecb0ce5b-8957-4606-a1c0-6ff580844a90,Yes
1672,1480cdae-4c9d-4a10-a559-93c70985eb58,No
1974,362613e8-8311-4f60-89d0-70ab0f30390a,No
2422,3332861c-ac79-4cc0-a7bf-c18c5cb31ea2,No
2735,739d1dfc-95eb-4e61-acd4-733f24bd67f9,No
2889,135da1ab-a1f9-4929-96f7-3d495ee45e3b,No
3561,8e1f360b-580d-4cd6-afd9-395b49518929,No
3482,393af1e1-e03e-45e3-a462-67599d9bdd30,No
78,1a68bed6-dca4-493d-9577-5b9704fdb6e5,Yes
1391,eb70af0c-fd22-4dae-9a2e-6d21bcdf5f16,Yes
74,4b1d4060-3025-4e02-8742-cd15e279b0bc,No
105,959903a9-e552-42bb-b3d3-0aa23fa0e16f,No
1044,caa560e3-8ecc-44c7-939b-0cbad123765c,No
271,9e88b27a-e92d-41a4-8f1c-d05f4ba0705b,Yes
372,d68c24bf-388d-420a-a943-9b0d5871375a,Yes
1346,ede11ea1-2ea7-4f77-b809-5f4109634b9d,Yes
1123,920304b0-171f-498e-9972-4a27d1f5e0d3,No
1127,310f10d4-7b02-42e6-8730-7d256756ec14,No
2826,45e496dd-12e6-430d-a7a3-07cd8dd64212,No
2117,a3fc02e2-595d-472c-ab0a-2f5716548586,No
725,f671f8ee-8330-43a1-a7d3-b7ce0ba677ab,No
1008,198707c6-a8e6-41df-9c4e-2de2f57b69ab,No
2616,a2305f2e-3439-4815-acb1-541c3bb1d057,No
1007,f64f066d-f473-4e20-a403-9633818beb44,Yes
69,ae689327-02fd-48ca-9b36-cee4f2ebc4a1,No
432,ed13ed99-0339-47a0-9aa7-bc422ca3d494,No
1068,054d8853-8ea8-4711-97a4-29d3e5d9faaf,No
2671,992cec9a-3dd4-4591-88cf-51a6b08944ae,No
2682,faa11f11-5d8c-43ac-9eeb-84831384aa43,No
3616,0c7b6c75-c1db-4592-8568-74e6bfebd996,No
961,475577c8-3878-4a11-b843-ff1cc562663a,No
1152,2172fe72-d8bd-4275-838d-c04bb1265401,No
2210,45cf7573-f023-4587-aa5d-c5f794b2e5b2,No
2077,487d5a78-57ee-49e2-87f1-b4e76818f93b,Yes
1586,b6658c13-8c43-41c0-b6e8-2d27fa64d050,No
1592,dc8c0556-ccb4-4e31-b5f1-016898aba364,No
2072,453d8463-ff74-4fa4-af39-af040533be48,No
1015,16e46902-9881-4536-bea4-9bf1499e144e,Yes
1669,21003dec-e293-47be-840a-780d33909e37,No
2943,69e4d41b-9535-41ec-a072-bdb407352bf9,No
3103,bd9c28a1-dd70-47c2-bbbd-cce2d68b43b8,No
3148,b9f4609a-d385-403f-9cd1-209bd801ceff,No
723,8b30a5ee-4147-4a3d-bcb4-5169ca63ff54,Yes
1746,dc020433-c7ca-4ad1-9f29-fbc3c4f239c3,Yes
714,e5671399-2046-40d6-b269-8daf95d9c3f9,No
718,2fb138a1-961f-4133-8e2b-6a8f3c6ba36d,No
1169,2c27b234-6306-4e00-be4f-27d1dc927dd6,No
1411,86895c26-dae1-4315-9213-7563ff6fe74d,No
2331,b41a7c5c-fbe3-4c75-8809-d593a431dba6,No
1437,8ce8ae98-7322-4ac8-839f-d4e4fd9994e0,No
2385,534b4bba-fa41-4308-b7f2-7ebe0783b456,No
2488,a5b73ef9-4d60-4f3b-ba22-41d3d80e7e39,No
3534,2a8fbe84-ff7a-4bbf-87ca-3107fd6faf0c,Yes
580,5b9e9a59-658d-470a-b123-0484999472ba,No
651,84093c15-af6d-4dcc-b8c7-d8c6c1f64d35,No
1462,154435ca-31f9-41e8-8c63-36958411c53b,No
1471,df9b7dd8-e33d-4512-ab0f-55a4a32dbdcb,No
2206,75adeb6a-2309-45ce-abaf-fe24a7280a28,No
2211,f0a09de1-8b9a-43f4-b297-682b999b629b,No
2578,d946beb4-b23e-4c28-a246-6f2cc21a187b,No
3702,ede97351-ee96-49a9-81b5-115ba4d64663,No
929,54513124-6d4a-4471-bf76-28c56a978c1d,No
3046,84a76844-d74a-4147-bc52-8ef0082b9df7,No
3224,49142b83-98cb-4dcd-8b00-1617924be426,No
3230,99c00073-ff2b-4cd9-bc01-828304466c08,No
116,ba34111a-1539-43ea-a84f-829f99afb64f,No
156,c32e92a9-500c-4659-a5d6-6e81ee7539a7,No
2457,aacdccd7-2343-4d8b-a8e4-481b6f1f570f,No
2490,f83f4d29-924e-44b7-91db-4cf2cd3d5353,No
2656,6b4cef59-f485-48a4-a0bf-8d167f4029ca,No
2719,678e9356-8629-450b-b0f9-2bfb8c62f80d,No
3012,037af780-8afc-4f00-989d-b50f44e34a69,No
3017,e5b5d415-336b-4f28-adf8-88e328f07525,No
3021,63b5300e-e901-476c-b5ac-5eeb00d9d2c1,No
3025,ecabaf27-7901-46b6-ad5f-66a073358d8f,No
3040,b038b5d3-4816-4a63-9fed-954a1360b312,No
2409,37ec173f-160c-4c99-889b-629e0d75f29b,No
2621,863945a9-3a6f-4a0b-95e7-c8a7215aa1bf,Yes
3677,41789692-384d-4701-a1ed-72fe08a4766e,No
